,고유번호,회사명,종목코드,수정일
647,00959265,디와이엘엔제이,207230,20180514
648,00447478,엔에스브이,095300,20180524
649,00163789,심팩메탈,090730,20180717
650,00838421,씨제이이앤엠,130960,20180718
651,01094565,이베스트기업인수목적3호,225440,20180528
652,00842327,완리인터내셔널홀딩스,900180,20180528
653,00156044,하림홀딩스,024660,20180716
654,00109170,대덕GDS,004130,20181219
655,00207223,위너지스,026260,20181012
656,00454265,스틸플라워,087220,20190213
657,01170962,GRT,900290,20181122
658,00348177,트레이스,052290,20181011
659,01111020,케이비제9호기업인수목적,232270,20181012
660,01117103,하이에이아이1호기업인수목적,235010,20181012
661,00264644,넥스콘테크놀러지,038990,20190227
662,00334244,덴소코리아,047060,20181113
663,00535719,프렉코,082220,20190226
664,00790121,차이나하오란리사이클링유한공사,900090,20190102
665,00960641,한국패러랠,168490,20190116
666,00569992,원익테라세미콘,123100,20190220
667,01328639,윙입푸드,900340,20181130
668,00925453,나무기술,167380,20181211
669,00263140,루트원플러스,046400,20190128
670,01130937,한국제4호기업인수목적,240540,20190129
671,00232496,씨그널엔터테인먼트그룹,099830,20190111
672,01088458,극동자동화,272420,20190212
673,00108047,세원화성,007910,20190226
674,00600013,맵스리얼티1,094800,20190405
675,00268181,에스피컴텍,039110,20190228
676,00304401,텔라움,047730,20190315
677,00609254,세왕,111610,20190329
678,01117495,에스와이제이,251540,20190402
679,00835734,피엠디아카데미,144740,20190523
680,01119217,본느,242420,20190521
681,00241236,씨엘인터내셔널,037340,20190508
682,00865382,트러스와이제7호위탁관리부동산투자회사,140890,20190507
683,01338724,SNK,950180,20190507
684,00149877,중앙바이오텍,015170,20190510
685,00123514,보진재,030950,20190514
686,01139266,로스웰,900260,20190312
687,00273110,에스티큐브,052020,20191210
688,00159500,한국종합기술,023350,20191210
689,00105466,KCC건설,021320,20191210
690,00112165,디아이씨,092200,20191223
691,00103510,인지컨트롤스,023800,20200114
692,00186799,태웅,044490,20200115
693,00113535,대한해운,005880,20191209
694,00140131,키다리스튜디오,020120,20191209
695,00390365,토비스,051360,20191209
696,00141273,웰바이오텍,010600,20191209
697,00126380,삼성전자,005930,20191209
698,00293886,위닉스,044340,20191209
699,00134723,페이퍼코리아,001020,20191209
700,00208444,피에스케이홀딩스,031980,20191126
701,00145686,이화산업,000760,20191206
702,01168143,골든센츄리,900280,20190703
703,00225159,S&T홀딩스,036530,20191209
704,01110076,솔트웍스,230980,20191209
705,00139685,양지사,030960,20190826
706,00120872,만호제강,001080,20190819
707,00587457,갤럭시아컴즈,094480,20191128
708,00138446,아가방컴퍼니,013990,20191128
709,00150165,브이티지엠피,018290,20191128
710,00540641,동양고속,084670,20191209
711,01065785,노브메타파마,229500,20191209
712,00125965,삼본전자,111870,20191209
713,00815369,에스제이엠,123700,20191210
714,00440712,WI,073570,20191210
715,01018954,제이에스피브이,250300,20191210
716,00102113,경인양행,012610,20191210
717,00569646,영우디에스피,143540,20191210
718,00127158,씨아이테크,004920,20191210
719,00192499,팜스토리,027710,20191210
720,00204208,마니커,027740,20191210
721,00418379,자연과환경,043910,20191210
722,00153375,태광,023160,20191211
723,00674498,골프존뉴딘홀딩스,121440,20191211
724,00124726,빙그레,005180,20191211
725,00393469,녹원씨엔아이,065560,20191211
726,00149804,대유에이텍,002880,20191212
727,00305297,코텍,052330,20191202
728,01169434,오가닉티코스메틱,900300,20190923
729,01109122,스템랩,258540,20191212
730,00910840,윈하이텍,192390,20191212
731,00617998,세원,234100,20191216
732,00453929,메디포스트,078160,20191209
733,00121969,에쓰씨엔지니어링,023960,20191209
734,00136402,신송홀딩스,006880,20191209
735,00482426,인화정공,101930,20191209
736,00132318,성광벤드,014620,20191209
737,00620558,에이비프로바이오,195990,20191209
738,00360142,아이마켓코리아,122900,20191230
739,00921475,자비스,230400,20191115
740,00108977,대구백화점,006370,20191217
741,00110608,DSR,155660,20191217
742,00157681,롯데정밀화학,004000,20200102
743,00351630,세코닉스,053450,20200102
744,00666064,셀바스AI,108860,20200102
745,01047451,셀바스헬스케어,208370,20200102
746,00117300,TCC스틸,002710,20200103
747,00501970,코드네이처,078940,20200103
748,01049422,썸에이지,208640,20200103
749,01199985,미래에셋대우기업인수목적1호,265480,20200103
750,00112819,데코앤이,017680,20200103
751,00146861,자화전자,033240,20200107
752,00112378,KR모터스,000040,20200107
753,00126308,삼성엔지니어링,028050,20200107
754,00535375,키네마스터,139670,20191129
755,01065013,우정바이오,215380,20191203
756,00619020,세종머티리얼즈,135270,20191002
757,01179839,신한제3호기업인수목적,257730,20191001
758,00260383,대한유화,006650,20191129
759,00311270,원텍,216280,20191129
760,00137012,에스앤더블류,103230,20191129
761,00990563,피엔아이컴퍼니,242350,20191129
762,00257732,한국정밀기계,101680,20191129
763,00378628,KH바텍,060720,20200107
764,00105952,LS,006260,20200114
765,00628189,웅진씽크빅,095720,20200114
766,00175173,오스템,031510,20191211
767,00132992,성우하이텍,015750,20191211
768,00633835,한진중공업,097230,20191211
769,00103547,우진비앤지,018620,20191213
770,00125150,삼광글라스,005090,20191213
771,00357740,NHN한국사이버결제,060250,20191202
772,00145163,파미셀,005690,20191202
773,00203023,시노펙스,025320,20191202
774,00156150,하이트론씨스템즈,019490,20191213
775,01095397,줌인터넷,229480,20190610
776,00867849,오파스넷,173130,20191202
777,00114154,덕양산업,024900,20191203
778,01051339,한국비엔씨,226610,20191203
779,00492353,파이오링크,170790,20191203
780,00205003,좋은사람들,033340,20191203
781,00164788,현대모비스,012330,20200109
782,00157636,케이피에프,024880,20200109
783,00145914,인터엠,017250,20191014
784,00159564,한국주강,025890,20191204
785,00138279,S-Oil,010950,20191205
786,00118521,진원생명과학,011000,20191206
787,01113277,인프라웨어테크놀러지,247300,20191206
788,01197428,한화에이스기업인수목적3호,264290,20191206
789,00159023,SK텔레콤,017670,20200109
790,00526951,이엠코리아,095190,20191206
791,00155151,평화정공,043370,20191206
792,00269241,주연테크,044380,20191209
793,00127255,삼영화학공업,003720,20191209
794,00261443,엔씨소프트,036570,20191209
795,00158909,하나은행,004940,20200113
796,00609634,아이엠,101390,20200113
797,00618410,상상인인더스트리,101000,20200114
798,00159193,한국전력공사,015760,20200114
799,00111014,애큐온저축은행,007640,20200114
800,00330424,이베스트투자증권,078020,20200114
801,00117267,동양생명,082640,20200114
802,00142713,형지I&C,011080,20200114
803,00153861,태영건설,009410,20200114
804,00252755,씨앤케이인터내셔널,039530,20190718
805,00216647,원익홀딩스,030530,20191217
806,00468374,원익QnC,074600,20191218
807,00169048,넥스트사이언스,003580,20200117
808,00104698,LS네트웍스,000680,20191128
809,00363510,이그잭스,060230,20191128
810,00878517,에스케이씨에스,224020,20191128
811,00100939,강남제비스코,000860,20191128
812,01023822,메디젠휴먼케어,236340,20191128
813,00753643,컨버즈,109070,20191128
814,00118804,동진쎄미켐,005290,20191129
815,00159698,지역난방공사,071320,20191218
816,00165680,호텔신라,008770,20200117
817,00983040,한진칼,180640,20191129
818,00923792,내츄럴엔도텍,168330,20191203
819,00121543,무학,033920,20191204
820,00136642,엠벤처투자,019590,20191220
821,00127954,CJ프레시웨이,051500,20191220
822,00764807,골프존데카,183410,20191210
823,00145446,이건산업,008250,20191210
824,01097906,이엑스티,226360,20191210
825,01060735,아이피몬스터,223220,20191210
826,00148443,제일파마홀딩스,002620,20191210
827,00181943,에스제이엠홀딩스,025530,20191210
828,00134477,S&T중공업,003570,20191210
829,01246742,테크트랜스,258050,20191210
830,00530121,디에스케이,109740,20191210
831,00260392,대원전선,006340,20191210
832,00129642,상신브레이크,041650,20191211
833,00132868,성안,011300,20191211
834,00111874,대원산업,005710,20191211
835,00107598,남양유업,003920,20191223
836,00356370,LG생활건강,051900,20191224
837,00328191,케이에스피,073010,20191224
838,00359580,아이디스홀딩스,054800,20191226
839,00270113,멕아이씨에스,058110,20200106
840,00117188,효성,004800,20200106
841,00199252,에이치엘비,028300,20200106
842,00140964,영원무역홀딩스,009970,20191226
843,00173032,동화기업,025900,20191226
844,01181940,아이엘사이언스,122050,20191227
845,00911229,라온테크,232680,20191227
846,00858364,BNK금융지주,138930,20200113
847,00573579,평화산업,090080,20191227
848,00155124,평화홀딩스,010770,20191227
849,00129509,한익스프레스,014130,20191227
850,01049167,미코바이오메드,214610,20191230
851,00364467,드림어스컴퍼니,060570,20191230
852,00133812,세방,004360,20191230
853,00113562,롯데손해보험,000400,20200103
854,00159616,두산중공업,034020,20200106
855,00160205,한국내화,010040,20191203
856,00525934,실리콘웍스,108320,20200106
857,00642541,디엔에이링크,127120,20200106
858,00186452,바른테크놀로지,029480,20200107
859,00244419,디에스티,033430,20191115
860,00149646,기업은행,024110,20200108
861,00148896,OCI,010060,20200110
862,00102858,고려아연,010130,20200110
863,00209443,아주캐피탈,033660,20200110
864,00150244,하이트진로,000080,20200107
865,00115977,아이에스동서,010780,20200107
866,00344287,두산인프라코어,042670,20200108
867,00130772,SBS,034120,20200109
868,00155319,포스코,005490,20200113
869,00297961,케이맥,043290,20191126
870,00158024,KBI메탈,024840,20191126
871,00129280,삼화전자공업,011230,20191126
872,00209780,케이씨,029460,20191128
873,00117629,동양철관,008970,20191128
874,00267906,베뉴지,019010,20191128
875,00580180,포인트엔지니어링,176560,20190716
876,00163691,유수홀딩스,000700,20191202
877,00234227,유진로봇,056080,20191202
878,00929228,엔에스컴퍼니,224760,20191202
879,00153755,태양금속공업,004100,20191202
880,00762377,씨앗,103660,20191203
881,00160588,한화,000880,20200113
882,00288495,홈센타홀딩스,060560,20191203
883,01243161,인산가,277410,20191204
884,00353878,다스코,058730,20191204
885,01187175,라이프사이언스테크놀로지,285770,20191204
886,00442905,대성파인텍,104040,20191204
887,00107613,이수페타시스,007660,20191204
888,00390408,에프앤리퍼블릭,064090,20200114
889,00141413,영화금속,012280,20191205
890,00159342,한국정보통신,025770,20191205
891,01112889,피엔에이치테크,239890,20191205
892,00166227,화승인더스트리,006060,20191205
893,00918222,엘앤케이바이오,156100,20191205
894,00119195,동화약품,000020,20191205
895,00126487,F&F,007700,20191205
896,00127802,삼익THK,004380,20191205
897,00563837,제로투세븐,159580,20191205
898,00149947,JW중외제약,001060,20191205
899,00151128,모토닉,009680,20191206
900,00503668,LIG넥스원,079550,20200114
901,00139889,SKC,011790,20200114
902,00265324,CJ ENM,035760,20200114
903,00145190,유화증권,003460,20191206
904,00141307,영풍,000670,20191206
905,01113949,퓨전,195440,20191206
906,00112970,대한방직,001070,20191206
907,00362858,예스24,053280,20191206
908,00117744,메리츠화재,000060,20200114
909,00473400,한컴지엠디,077280,20200116
910,00809429,한일진공,123840,20191206
911,00117708,리드코프,012700,20191206
912,00791209,우리들휴브레인,118000,20191206
913,00406727,세진티에스,067770,20191206
914,00193009,필룩스,033180,20191206
915,00146436,엔브이에이치코리아,067570,20191205
916,00121534,MH에탄올,023150,20191206
917,00351092,삼보모터스,053700,20191206
918,00125822,삼보산업,009620,20191206
919,00121686,엠케이전자,033160,20191210
920,00111704,대우조선해양,042660,20200103
921,00111218,KD,044180,20191210
922,00536541,에코프로,086520,20191210
923,00296324,큐로홀딩스,051780,20191210
924,00151605,청보산업,013720,20191210
925,00553025,데이터스트림즈,199150,20191210
926,00141246,이테크건설,016250,20191211
927,00808022,메지온,140410,20200116
928,00187415,코미팜,041960,20191211
929,00208134,KNN,058400,20191211
930,00151863,청호컴넷,012600,20191211
931,00373021,삼원테크,073640,20191211
932,00317487,에이치엘비파워,043220,20191211
933,00353018,슈펙스비앤피,058530,20191212
934,00608699,디엠티,134580,20191212
935,00549891,케어젠,214370,20191212
936,00660121,디에이테크놀로지,196490,20191212
937,00910202,대동고려삼,178600,20190904
938,00227333,네패스,033640,20191205
939,00173999,유성티엔에스,024800,20191205
940,00133335,성창기업지주,000180,20191205
941,00122579,BYC,001460,20191205
942,00367385,효성오앤비,097870,20190923
943,00393618,제노텍,066830,20200116
944,00125938,삼보판지,023600,20191212
945,00157991,한국석유공업,004090,20191213
946,00246417,이오테크닉스,039030,20191213
947,00611912,아모그린텍,125210,20191226
948,00369569,휘닉스소재,050090,20191226
949,00309503,한국항공우주,047810,20191226
950,00152437,케이프,064820,20191226
951,01136001,나노브릭,286750,20191205
952,00296290,키움증권,039490,20200117
953,00102751,고려산업,002140,20191226
954,00126478,삼성중공업,010140,20191226
955,00105299,금강공업,014280,20191226
956,00133876,세보엠이씨,011560,20191226
957,00112059,상상인증권,001290,20191230
958,00874195,코썬바이오,204990,20191219
959,00652423,비티원,101140,20191219
960,00101044,에이프로젠제약,003060,20191231
961,00360595,현대글로비스,086280,20191231
962,00303217,우진플라임,049800,20191224
963,00164812,현대종합상사,011760,20191226
964,00688996,KB금융,105560,20191226
965,00100717,아이이,023430,20191120
966,00106669,세아베스틸,001430,20200114
967,00201432,비츠로시스,054220,20191202
968,00828789,대성산업,128820,20191202
969,00157070,한국단자공업,025540,20191202
970,00114765,케이비아이동국실업,001620,20191203
971,00138792,아시아나항공,020560,20200114
972,00547583,하나금융지주,086790,20200114
973,00860332,메리츠금융지주,138040,20200114
974,00483735,해성옵틱스,076610,20191203
975,00261285,한국가스공사,036460,20200109
976,00105138,파라텍,033540,20200117
977,00120021,LG,003550,20200114
978,00503899,사조해표,079660,20190626
979,00200275,YTN,040300,20191209
980,00116268,동성제약,002210,20191209
981,00138367,플레이위드,023770,20191209
982,00412348,엘비세미콘,061970,20191209
983,00618401,크루셜텍,114120,20191209
984,00325112,프로텍,053610,20191209
985,00661157,인트로메딕,150840,20191209
986,01109715,DSC인베스트먼트,241520,20191209
987,00141529,오뚜기,007310,20191209
988,00134565,이스타코,015020,20191209
989,00255105,골드퍼시픽,038530,20191209
990,00261009,버추얼텍,036620,20191129
991,00204262,한글과컴퓨터,030520,20200103
992,00167192,넥센,005720,20191211
993,00116301,NI스틸,008260,20191211
994,00117027,알루코,001780,20191211
995,00390860,MP그룹,065150,20191211
996,00295857,코다코,046070,20191211
997,01067242,티씨엠생명과학,228180,20191211
998,00264787,럭슬,033600,20191211
999,01090471,씨아이에스,222080,20191211
1000,00295370,에이아이비트,039230,20191211
1001,00145598,이연제약,102460,20191211
1002,00287812,에코바이오,038870,20191212
1003,00155948,코웰패션,033290,20191212
1004,00405959,스타플렉스,115570,20191212
1005,00231372,롯데관광개발,032350,20191213
1006,00562360,에스맥,097780,20191213
1007,00186939,특수건설,026150,20191213
1008,00228350,신화인터텍,056700,20191213
1009,00867478,농업회사법인아시아종묘,154030,20191126
1010,00409788,비에이치아이,083650,20191126
1011,00113234,대한제당,001790,20191127
1012,00140858,영신금속,007530,20191127
1013,00105040,뉴인텍,012340,20200110
1014,00442835,메타랩스,090370,20191202
1015,00125974,삼부토건,001470,20191204
1016,00356927,에이디칩스,054630,20191204
1017,00141608,오리엔탈정공,014940,20191204
1018,00619640,이엔드디,101360,20191204
1019,00133317,에스티씨라이프,026220,20190906
1020,00206686,케이피엠테크,042040,20191202
1021,00819073,인크로스,216050,20191202
1022,00442561,에프알텍,073540,20191202
1023,00147082,재영솔루텍,049630,20191203
1024,00155382,바이오빌,065940,20191224
1025,00426068,아이에스이커머스,069920,20191204
1026,00127042,삼양통상,002170,20191204
1027,00140052,에이스침대,003800,20191204
1028,00101549,경동제약,011040,20191204
1029,00855093,선진,136490,20191204
1030,00177870,대창솔루션,096350,20191204
1031,00160302,코스모화학,005420,20191204
1032,00113492,깨끗한나라,004540,20191204
1033,00318662,포스링크,056730,20191204
1034,01018802,엔솔바이오사이언스,140610,20191224
1035,00139153,에코플라스틱,038110,20191224
1036,00852087,시디즈,134790,20191205
1037,00210856,코아스,071950,20191205
1038,00957568,세미콘라이트,214310,20191205
1039,00346407,큐로컴,040350,20191205
1040,00155373,풍강,093380,20191028
1041,00165060,하이록코리아,013030,20191219
1042,00261887,티엘아이,062860,20191216
1043,00166519,화천기공,000850,20191217
1044,01205842,현대건설기계,267270,20200109
1045,00311216,에이치엔에스하이텍,044990,20191126
1046,00144243,유니슨,018000,20200109
1047,00145880,현대제철,004020,20200113
1048,00162461,한화솔루션,009830,20200115
1049,01096341,넷게임즈,225570,20200115
1050,01201581,한화수성기업인수목적,265920,20200115
1051,01237434,플리토,300080,20191218
1052,00200956,현대정보기술,026180,20190717
1053,00122348,방림,003610,20191127
1054,00479787,인텍플러스,064290,20191127
1055,00141389,영풍정밀,036560,20191127
1056,00274933,신세계푸드,031440,20191127
1057,00249441,씨씨에스,066790,20191219
1058,00105271,케이씨씨,002380,20191219
1059,00367482,라이트론,069540,20191219
1060,00135962,신라교역,004970,20191219
1061,00372882,KTcs,058850,20191220
1062,00125743,현대비앤지스틸,004560,20191128
1063,01111570,에스케이제3호기업인수목적,232330,20190830
1064,00232089,바이온,032980,20191129
1065,00103626,한솔피엔에스,010420,20191203
1066,00138747,아세아텍,050860,20190821
1067,00800145,서진오토모티브,122690,20191224
1068,00820389,뉴지랩,214870,20191206
1069,00666204,제너셈,217190,20191206
1070,00249502,더블유에프엠,035290,20191206
1071,00349732,코나아이,052400,20191206
1072,00120924,매일홀딩스,005990,20191226
1073,01064069,토박스코리아,215480,20191226
1074,00155531,풍산홀딩스,005810,20191226
1075,00684714,풍산,103140,20191226
1076,00155692,우리조명,037400,20191227
1077,00605124,알파홀딩스,117670,20191206
1078,00131896,선광,003100,20191206
1079,00449379,도이치모터스,067990,20191206
1080,00215976,UCI,038340,20191206
1081,00305570,서울리거,043710,20191206
1082,01113781,영현무역,242850,20190827
1083,01212383,엔케이맥스,262760,20190704
1084,00365758,아이앤씨,052860,20191230
1085,00252135,주성엔지니어링,036930,20191209
1086,00127167,삼영무역,002810,20191213
1087,00153524,태림포장,011280,20200106
1088,00648721,S&TC,100840,20200106
1089,00106623,현대위아,011210,20200106
1090,00128661,에스에이엠티,031330,20200106
1091,00963000,썬테크,217320,20200109
1092,00266934,파루,043200,20191231
1093,00143907,원일특강,012620,20191216
1094,01031229,지티지웰니스,219750,20191216
1095,00409681,아스트,067390,20191217
1096,00554024,셀트리온헬스케어,091990,20200102
1097,00496225,에스모 머티리얼즈,087730,20200102
1098,00144395,동서,026960,20191217
1099,00128315,삼지전자,037460,20191218
1100,00238782,다우데이타,032190,20200107
1101,00128412,삼진제약,005500,20191219
1102,00475985,시너지이노베이션,048870,20191220
1103,01117592,인터코스,240340,20191126
1104,01063556,질경이,233990,20191128
1105,01028164,광주은행,192530,20200108
1106,00120182,NH투자증권,005940,20200108
1107,00623184,감마누,192410,20191226
1108,00267881,보성파워텍,006910,20191226
1109,00513948,녹십자엠에스,142280,20191226
1110,00129679,녹십자,006280,20191226
1111,01107665,크리스탈신소재,900250,20190611
1112,00138297,STX,011810,20191209
1113,00108038,엔피씨,004250,20191210
1114,00158112,한국수출포장공업,002200,20191210
1115,00110431,JW신약,067290,20191210
1116,00132804,성신양회,004980,20191211
1117,01042359,지엘팜텍,204840,20200106
1118,00126362,삼성SDI,006400,20200106
1119,00219486,신세계I&C,035510,20200106
1120,00120076,LG상사,001120,20200108
1121,00178790,동양이엔피,079960,20191212
1122,01008762,데브시스터즈,194480,20191212
1123,00372873,KTis,058860,20191216
1124,00476498,컴투스,078340,20191216
1125,01194759,대신밸런스제4호기업인수목적,262830,20191010
1126,00172079,파나진,046210,20200109
1127,00165583,E1,017940,20200109
1128,00653194,에이프로젠 H&G,109960,20200109
1129,00118451,동일제강,002690,20200224
1130,00125646,삼목에스폼,018310,20200224
1131,00119140,핸즈코퍼레이션,143210,20200224
1132,01261893,케이씨텍,281820,20200224
1133,00926522,테고사이언스,191420,20200224
1134,00494218,엘엠에스,073110,20200224
1135,01396676,미래에셋대우스팩4호,333430,20200226
1136,00829380,피제이메탈,128660,20200217
1137,01186811,TS트릴리온,284610,20200226
1138,00964595,엔바이오니아,317870,20200218
1139,00599106,코닉글로리,094860,20200224
1140,00606293,나이스디앤비,130580,20200224
1141,00654175,마이크로프랜드,147760,20200224
1142,01267958,프로테옴텍,303360,20200224
1143,00107303,피엔에스커튼월,033220,20200224
1144,01159853,휴온스,243070,20200224
1145,00351807,대원미디어,048910,20200219
1146,00657756,지오씨,135160,20200226
1147,00138516,아남전자,008700,20200226
1148,00111111,대양금속,009190,20200218
1149,00799177,삼기오토모티브,122350,20200218
1150,00664288,스페이스솔루션,245030,20200224
1151,00231354,파워넷,037030,20200224
1152,00152039,SG충방,001380,20200224
1153,00166175,대호피앤씨,021040,20200224
1154,00409672,티비에이치글로벌,084870,20200224
1155,00185505,제일바이오,052670,20200224
1156,00230425,나노엔텍,039860,20200225
1157,00423690,삼성출판사,068290,20200225
1158,00472890,동국알앤에스,075970,20200224
1159,00481223,넥스피안,079560,20200224
1160,00240857,바이오스마트,038460,20200224
1161,01414370,하이제5호스팩,340120,20200224
1162,00265005,옴니시스템,057540,20200224
1163,00175650,케이씨더블류,068060,20200224
1164,00103592,광동제약,009290,20200224
1165,00131328,서주산업개발,016140,20200224
1166,00364847,이글루시큐리티,067920,20200225
1167,00365624,광진윈텍,090150,20200225
1168,00138242,쌍용자동차,003620,20200121
1169,00260879,카페24,042000,20200224
1170,00614089,에이원알폼,234070,20200224
1171,00158015,한국선재,025550,20200224
1172,00761952,아나패스,123860,20200225
1173,00591441,어보브반도체,102120,20200225
1174,01069736,한독크린텍,256150,20200218
1175,01117422,나눔테크,244880,20200218
1176,00106368,금호석유화학,011780,20200128
1177,00145109,유한양행,000100,20200224
1178,00128607,삼천리자전거,024950,20200224
1179,00612294,피엔티,137400,20200130
1180,00349060,한스바이오메드,042520,20200130
1181,00131939,선도전기,007610,20200219
1182,00330044,캠시스,050110,20200225
1183,00159795,한국카본,017960,20200224
1184,01257872,에스퓨얼셀,288620,20200224
1185,00101664,경보제약,214390,20200224
1186,00142865,WISCOM,024070,20200211
1187,00364403,쏠리드,050890,20200225
1188,00276834,KMH하이텍,052900,20200225
1189,00385363,빅텍,065450,20200219
1190,01158632,진코스텍,250030,20200225
1191,00189538,피델릭스,032580,20200224
1192,00491053,진바이오텍,086060,20200218
1193,00356389,프럼파스트,035200,20200218
1194,00303396,한국컴퓨터,054040,20200224
1195,00795135,코오롱인더,120110,20200203
1196,00614593,넥스트아이,137940,20200225
1197,00797364,KC코트렐,119650,20200225
1198,01363924,한국미라클피플사,331660,20200218
1199,00527464,에이치시티,072990,20200218
1200,01398151,교보9호스팩,331520,20200206
1201,00435969,인피니트헬스케어,071200,20200224
1202,00218575,황금에스티,032560,20200224
1203,00842619,레고켐바이오,141080,20200224
1204,00416654,유엔젤,072130,20200219
1205,00123523,창해에탄올,004650,20200226
1206,00528515,한라IMS,092460,20200218
1207,00541163,이엠텍,091120,20200218
1208,00173731,씨앤에스자산관리,032040,20200224
1209,00243988,에스케이브로드밴드,033630,20200224
1210,00361381,제이브이엠,054950,20200224
1211,00118044,동원수산,030720,20200224
1212,00173351,삼진,032750,20200224
1213,00220686,에스피지,058610,20200224
1214,00106881,인디에프,014990,20200224
1215,01037542,바이옵트로,222160,20200225
1216,00244783,한네트,052600,20200224
1217,00855163,미원화학,134380,20200210
1218,00519252,THE E&M,089230,20200212
1219,00654272,램테크놀러지,171010,20200212
1220,00972293,파멥신,208340,20200224
1221,00524786,비엠티,086670,20200225
1222,00127200,삼영전자공업,005680,20200225
1223,00838005,서진시스템,178320,20200219
1224,00441650,케이씨에스,115500,20200224
1225,01264234,엘에이티,311060,20200226
1226,01406618,IBKS제11호스팩,335890,20200226
1227,00371740,디스플레이텍,066670,20200218
1228,00398668,휴비츠,065510,20200224
1229,00606664,케이엔더블유,105330,20200224
1230,00133511,SG세계물산,004060,20200224
1231,00167004,흥구석유,024060,20200211
1232,01119651,엘리비젼,276240,20200212
1233,00259934,예림당,036000,20200224
1234,00531865,유니테크노,241690,20200224
1235,00269922,인바디,041830,20200225
1236,00493510,뉴프렉스,085670,20200225
1237,00109268,대동스틸,048470,20200219
1238,00665630,테라텍,151750,20200226
1239,01011438,에이치엘사이언스,239610,20200226
1240,00599489,청광건설,140290,20200218
1241,01276901,삼성스팩2호,291230,20200218
1242,01309388,티라유텍,322180,20200218
1243,01251489,라온피플,300120,20200218
1244,00216498,성도이엔지,037350,20200218
1245,01416457,하나금융15호스팩,341160,20200218
1246,00141556,오로라,039830,20200224
1247,00458234,아시아나IDT,267850,20200224
1248,00497631,티플랙스,081150,20200224
1249,01113499,시큐센,232830,20200217
1250,00638539,뉴로스,126870,20200224
1251,00365457,제이티,089790,20200224
1252,00833064,엠플러스,259630,20200225
1253,00872850,비지스틸,179440,20200207
1254,01089855,해마로푸드서비스,220630,20200218
1255,00258360,위지트,036090,20200224
1256,01344752,케어룸의료산업,327970,20200224
1257,00869272,서전기전,189860,20200224
1258,00295547,디지아이,043360,20200224
1259,00592653,유비벨록스,089850,20200225
1260,00493185,제이스텍,090470,20200219
1261,01246034,네오펙트,290660,20200226
1262,00146296,일신석재,007110,20200217
1263,00115472,미주제강,002670,20200224
1264,00416414,넥스턴,089140,20200226
1265,00340096,미래에셋벤처투자,100790,20200218
1266,00352499,링네트,042500,20200218
1267,00264714,SG&G,040610,20200224
1268,01363818,롯데리츠,330590,20200224
1269,00148948,조비,001550,20200224
1270,00537832,푸른기술,094940,20200224
1271,00422895,세이브존I&C,067830,20200224
1272,01020843,엔에스,217820,20200224
1273,01222432,에스제이그룹,306040,20200212
1274,00156910,SBI인베스트먼트,019550,20200224
1275,01116344,이비테크,208850,20200219
1276,01035289,모두투어리츠,204210,20200219
1277,00910947,바다로19호,155900,20200226
1278,00646732,진양홀딩스,100250,20200224
1279,00761059,펌텍코리아,251970,20200224
1280,00307222,YBM넷,057030,20200226
1281,00198378,녹십자셀,031390,20200226
1282,01124680,보라티알,250000,20200218
1283,00138206,쌍용건설,012650,20200218
1284,00957735,클리오,237880,20200218
1285,00407975,엔터미디어,068420,20200224
1286,00584362,넥스지,081970,20200224
1287,00200910,아이즈비전,031310,20200224
1288,00579980,아이티엠반도체,084850,20200224
1289,00133557,PN풍년,024940,20200224
1290,00296078,APS홀딩스,054620,20200212
1291,00159740,KISCO홀딩스,001940,20200224
1292,01138993,원바이오젠,278380,20200224
1293,01137903,디케이티,290550,20200219
1294,00405320,웹젠,069080,20200219
1295,01199550,현대에너지솔루션,322000,20200217
1296,01068658,디딤,217620,20200217
1297,00350020,파인디앤씨,049120,20200224
1298,00347734,진양화학,051630,20200224
1299,00608316,대한과학,131220,20200218
1300,00991191,앱클론,174900,20200218
1301,00249982,솔본,035610,20200224
1302,00107066,남광토건,001260,20200224
1303,01258710,이노메트리,302430,20200224
1304,00687711,한국철강,104700,20200224
1305,00870861,와이엠씨,155650,20200224
1306,01336285,SK4호스팩,307070,20200225
1307,00163114,서연,007860,20200225
1308,01181515,엘앤씨바이오,290650,20200225
1309,01108099,현대코퍼레이션홀딩스,227840,20200219
1310,00148832,제주은행,006220,20200219
1311,00962223,지니언스,263860,20200221
1312,01073678,로고스바이오,238120,20200226
1313,00148939,조광피혁,004700,20200224
1314,00158963,유나이티드,033270,20200219
1315,00580667,S&K폴리텍,091340,20200219
1316,00815767,선데이토즈,123420,20200219
1317,01108248,지노믹트리,228760,20200225
1318,00160375,진양폴리우레탄,010640,20200225
1319,00134963,송원산업,004430,20200225
1320,00447928,네오티스,085910,20200225
1321,00669450,바이오프로테크,199290,20200225
1322,00121570,문배철강,008420,20200225
1323,00975290,에이스토리,241840,20200225
1324,00447982,에스피엠씨,074000,20200225
1325,00490151,파트론,091700,20200225
1326,00132211,선창산업,002820,20200217
1327,00114093,덕성,004830,20200220
1328,00336297,고려신용정보,049720,20200220
1329,00121154,엠에스씨,009780,20200220
1330,00156859,KTB투자증권,030210,20200214
1331,00563545,테스나,131970,20200225
1332,00334615,콜마파마,038710,20200225
1333,00445869,유니포인트,121060,20200225
1334,00521433,엔지브이아이,093510,20200225
